src_gene,tgt_gene,ratio,name,gw_dist,num_ga,num_gb,ligand,receptor,weight
LAMC3,HLA-DOB,3.974448495827507e-06,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAPK9,GNAO1,0.0020737892530272276,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LAMA3,JAK2,0.0003939390150163971,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LAMA3,PIK3R5,0.00020399948109801614,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LAMC2,LAMA3,0.00030310418186224966,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CASP8,NOS2,0.0010561889421033198,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
GNAI3,GNAI3,0.015473049411693614,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
TNFRSF1A,CASP8,0.0300564996646008,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
GNAO1,HLA-DMB,0.0004669933284678649,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LAMB1,ITGA6,0.01589703081025233,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
ITGA6,LAMB1,0.013502571985429293,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
JAK2,IRAK1,0.0009996130701733256,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAPK1,NFKBIA,0.012490410284777296,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
TAB1,STAT1,0.001522939885383807,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
NFKBIA,RELA,0.08246440008856344,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CD40,NOS2,0.0006318371882156995,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CD40,CD40LG,1.2495660975869156e-05,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CD40,IFNG,4.112525285092476e-05,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CD40,MAPK11,1.3510679583675923e-06,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
BIRC7,PIK3CG,0.00019894532602158377,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
BIRC7,HLA-DOB,0.00016409712262526298,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
XIAP,BIRC2,0.008961245487467165,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAPK3,IFNGR1,0.017488138126307274,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
IKBKB,AKT3,0.0055095659280537754,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
NFKBIB,JAK1,0.003981297556378844,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
AKT2,MAPK9,0.004807621953756487,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
TYK2,BIRC3,0.004015803143114313,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
PIK3CG,TLR2,0.0005479503009043562,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAPK8,CD40,0.0023290102512975902,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAPK8,LAMB3,0.0019415094539770505,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
PPIF,MAPK1,0.003882286707861617,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAP2K6,MYD88,0.001486144208434491,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
NFKB1,BCL2L1,0.00876265142971364,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAPK10,IL10,0.0004651825180684209,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HSPA8,LY96,0.02458419518030044,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HSPA8,HLA-DMA,0.044440051349010815,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HSPA8,HLA-DPA1,0.0015567997178787,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HSPA8,HLA-DQA2,0.0017794891532225967,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
IL10RA,MAPK11,0.00014151115694547382,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
BIRC2,HSPA8,0.011743824472502535,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAPK14,TAB1,0.005173198914419996,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LAMA4,LAMC1,0.059288856869803244,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
GNAI2,LAMC3,0.006577424184684547,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
GNAI2,NFKB1,0.011791105971516367,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
GNAI2,LAMA2,0.018258404321179162,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
STAT1,CCR5,0.00014693726828596376,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
STAT1,MAPK12,0.002498026174387901,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
STAT1,HLA-DQA1,0.006789560194319527,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
STAT1,HLA-DPA1,0.002125778678998507,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
AKT3,MAPK9,0.005943590954030998,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HSPA2,GNAI1,0.007281806387936805,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
GNAI1,CHUK,0.005090465230458968,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LAMA5,IKBKG,0.0015274203550561586,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CASP9,PIK3R5,0.0010711023854503884,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAP3K7,MAPK3,0.0056723766206162,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LAMC1,ITGB1,0.024550380479615913,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
TLR4,XIAP,0.0032800894475593905,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
TLR2,MAPK11,0.00013716891252322814,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
PDPK1,AKT2,0.0042160668823981035,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
AKT1,IL10RB,0.00438482183851051,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
ITGB1,LAMB2,0.07028757652382611,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LY96,CYCS,0.04737190058983391,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAPK13,MAP2K6,0.0005816049693840112,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
IFNGR2,HSPA1B,0.023396155208591847,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
JAK1,STAT3,0.03308041676549727,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CASP3,TRAF6,0.002093391483653248,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CASP3,CIITA,0.0021493231273156488,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
STAT3,HSPA1B,0.021415968003330357,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
IL12A,JAK2,0.0008933522483001878,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
BCL2L1,LAMA4,0.008331987421963257,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
BCL2,BIRC7,0.002327306734041855,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LAMB2,BCL2,0.02178283402937854,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CYCS,CASP9,0.04559910802106833,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MYD88,IRAK4,0.005237837650929059,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
RELA,HLA-DPB1,0.008370962134779256,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HSPA6,HLA-DRB5,0.00838722667467285,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
TRAF6,MAP3K7,0.002199731294138963,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DQB1,MAP2K3,0.0016081066569903996,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CIITA,TRAF6,0.0003708764624699188,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
IRAK1,LAMB4,0.0030691983243739296,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
SOCS1,TRAF6,0.0009465813948225934,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAPK11,NFKBIB,0.001973729718370984,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
MAPK12,TRAF6,0.002721813777242407,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DRB1,HSPA2,0.0017337644633600145,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DRB1,HSPA6,0.006641161391025871,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LAMA2,MAPK8,0.0008779452746273825,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
LAMB3,LAMA1,0.00010775006294316516,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
IRAK4,TNF,0.002675676272425093,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DRB5,HSPA2,0.005110135001486467,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DMA,PDPK1,0.003308036394776295,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DRA,HSPA2,0.007531825716975565,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HSPA1B,BAD,0.019337295940634797,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HSPA1A,LAMC2,0.048919876134150796,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HSPA1L,HLA-DOA,0.00017300036957207726,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
CHUK,CASP3,0.0018338766699115255,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DPB1,TLR4,0.002541105677538663,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DPB1,HSPA1L,0.005952614360464912,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DPA1,IKBKB,0.005045148801254532,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
TNF,IFNG,1.9373588447579607e-06,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
TNF,PIK3R6,0.00018188735525832774,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DOB,LAMA1,2.239979317580471e-06,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DOB,CD40LG,9.774914195634675e-06,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DOB,IRGM,0.00014965806043965038,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
HLA-DMB,MAPK10,0.0012567411637736195,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
IL10RB,TYK2,0.010755260266690513,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
IKBKG,TNFRSF1A,0.00768201124485202,Toxoplasmosis,61304.84984846298,91,103,,,0.8374081924385074
NIPAL3,SLC9A9,0.0007191011612427848,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC7A2,SLC38A3,0.00035905755630232845,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC4A1,FKBP1B,0.00016712139518512093,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC25A5,ATP6V0A4,0.016277695477474544,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
MCUB,TCIRG1,0.0058354158319619525,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
CLCN6,SRI,0.0006295977600806218,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP2C1,ATP6V1H,0.0038799827101761502,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC38A5,SLC13A5,0.0002000271264429775,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC11A1,NALCN,0.00016840552916792806,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP1A2,NIPAL1,5.3204775553246394e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V0A1,ANO7,0.0017456024354597188,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC4A7,ARL2,0.0037438747814566922,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC66A1,ABCD3,0.0007823104106135812,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
CTNS,MMGT1,0.0009162391300125799,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V1H,ASIC1,0.0012296118596076204,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V1H,SLC9B2,0.002048033043660161,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V1H,ADCY1,0.00044511766648510634,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V1H,ANO9,0.0008702178539083307,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
CP,SLC36A1,0.00010602148351952351,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC4A8,ABCB6,0.00022100062068079314,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP9A,LRRC8D,0.002456089510815808,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
MCOLN3,SLC4A10,5.241349987675164e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
MCOLN3,SLC36A2,3.2175825902116516e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SOAT1,SLC12A6,0.0015172234852753829,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP11B,FXYD1,0.002434529571720504,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP2B4,SLC7A2,0.00301793415015466,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC2A3,SLC39A8,0.005323345829961739,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP2C2,SLC2A14,0.00018760083050288614,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC12A2,MCU,0.0007934143674206709,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCA7,ABCG5,1.1106941183568937e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCA7,AQP7,6.263652638883313e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCA7,SLC28A3,1.5978678146230538e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC9A7,SLC16A8,4.561959993558287e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP11A,PDZD11,0.004669526101310874,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP11A,SLC17A8,6.106000638980304e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCC9,SLC2A13,0.00027617788961484355,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP1B3,BSG,0.016814159855792946,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC44A1,ASPH,0.0022084641375168116,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP2B1,LETM1,0.005206370130731565,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6AP1,CLCN3,0.008027588241964211,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
CYBRD1,ATP9A,0.0015216743916528566,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
CYBRD1,ANO6,0.0004853780960372544,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
CLCN4,SLC6A19,0.00014392883765070526,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC24A1,ATP6V1B1,0.007073005182722417,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ANO8,SLC5A10,0.0001793021649251375,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SRI,TUSC3,0.020435661726851222,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
VDAC3,CTNS,0.012733499881649502,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
OSTM1,ADCY6,0.003075170945544106,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP8B1,FTL,0.0005331003997057018,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
TRPM3,ATP1A3,3.754130880767319e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
TRPM3,RHCG,8.337440461891707e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
FTL,ATP10D,0.05974580957328064,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
GNAS,NCEH1,0.025169238667741112,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC15A1,SLC15A4,6.181726565764582e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC8B1,SLC4A8,0.0017097900215767362,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
FXYD3,SLC39A3,0.0002130029853192646,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
HEPH,LIPG,0.000830110283455505,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC9A1,SLC38A4,0.0007124486572227006,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
MCOLN1,ATP6V1G1,0.002844120781406598,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC26A4,SLC2A9,0.0010526106205405793,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC7A8,AQP9,0.0004616242220692009,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
TRPM7,CP,0.0003049651773201293,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
TRPM7,AQP8,1.4721776181725477e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
TRPM7,SLC44A4,0.0008332362216211126,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC5A4,SLC28A3,6.822237734407418e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
HMOX1,TRPC4AP,0.002228107990288233,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V1D,TRPM2,0.004703506105928657,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
TRPC4AP,SLC9A6,0.0024195910328976503,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP11C,SLC6A9,0.0019213707302955586,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCD1,SLC1A6,0.0002215272912381414,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
MAGT1,SLC25A22,0.0035563946499550868,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
NALCN,ATP11B,0.0004378763588507368,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ARL2BP,SLC3A2,0.006868739496002747,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC7A6,CYBRD1,0.00017274734930695012,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC7A6,ABCA8,0.0007838657121707359,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCC1,SLC1A6,0.0001112168219493545,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCC1,SLC39A2,0.0003976889945828555,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
CLCN7,SLC9A8,0.0017009993038208195,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC7A5,SLC25A18,0.0010709249112141122,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
HMOX2,SLC22A18,0.010876690609378166,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
AQP9,SLC28A3,6.537372906468544e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP8B4,SLC28A3,8.086326635969679e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
NIPAL2,ATP2C1,0.001598928759846398,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC39A14,FLVCR1,0.0013803013052688916,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC39A14,SLC9B1,0.0019774286993625495,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
TUSC3,ATP13A1,0.004995084098262799,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC17A7,ANO1,0.00016640079537657282,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC1A5,TRPV1,0.001996655969525867,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP13A1,ADCY5,0.0020336198954005423,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC1A1,CLCA2,0.00015754458560824776,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCA2,ATP8B4,0.0005178225379708637,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
MICU1,ATP8B1,0.002367480449089477,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCC3,ABCC9,0.0002030134812504659,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
CLCN3,SLC7A1,0.002407273562361485,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
CLCN3,SLC22A3,0.0009184374759959924,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC2A9,SLC15A1,2.9115737421909135e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC2A9,ABCA10,6.111593005502694e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC1A2,ATP13A2,2.831253274363814e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC15A3,SLC41A1,0.0005799844700768621,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC22A18,ABCC5,0.0005952385540620599,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
TCIRG1,EMB,0.0032112299421344424,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC11A2,CLCN4,0.0006486796122888658,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC11A2,SCNN1G,0.0009131742489586827,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC6A12,SLC30A8,6.750905158812046e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
TRPV4,CLCNKB,0.0002794189359396887,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC38A1,MAGT1,0.009348291932763228,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
RHAG,SLC39A5,4.470686688728841e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC39A7,SLC30A5,0.004997441353372596,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC29A1,ARL2BP,0.001168247729169156,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC12A7,SLC5A12,0.0006034034137872454,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC12A7,ABCA4,0.0006912621665340115,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V0E1,SLC25A6,0.032707511386887954,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V1A,ATP6V0E2,0.0033916896902982893,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCC5,ATP2B3,0.0008670778370073461,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
CLCN2,FKBP1B,0.00022835327444619853,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC4A3,SLC2A6,0.00028014824543738507,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
STEAP3,SLC1A1,7.97419901436191e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC30A3,NIPAL3,0.0001603269831651349,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC1A4,ABCC3,0.0004155750370863236,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V1B1,ATP13A2,3.492661027802244e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC2A1,SLC17A5,0.001918727598795399,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V0B,ATP1B3,0.01642700297429202,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCD3,TRPM4,0.0010992437492549653,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
APOA1,SOAT1,0.00011598600602187138,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
APOA1,SLC5A11,0.00023082788194935433,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
APOA1,TRPV3,0.0009528605767294591,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC16A7,SLC39A4,0.0020467407565457583,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCG2,NALCN,0.00020126373556874147,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
FKBP1B,ABCG1,0.00136244769427031,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC17A5,ABCC11,0.00020333436258179456,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC17A5,TRPC1,0.0006211152292163857,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
PDZD11,ATP6V1B2,0.005802214022963926,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
AKAP1,ASIC4,0.0013204009331390994,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ADCY7,ABCB7,0.000148854925346019,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ACO1,ATP7A,0.0035547330727666846,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP7B,CAMK2D,0.0002634289184197653,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC36A1,SLC12A3,7.321523315005461e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC12A4,SLC31A1,0.002141810176269259,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP8A1,NIPAL2,0.0001353358465490505,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
MRS2,LRRC8B,0.001922115803260338,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCC10,SLC15A1,0.00013721482456793512,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCC10,UNC79,0.00044829055675009536,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ABCC4,SLC18A1,2.1499768374558457e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP13A4,CYBRD1,6.850323870026225e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP6V1F,GNAS,0.021481820498843788,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ATP1B2,NIPAL1,3.2816706895600004e-05,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
SLC44A2,ABCB4,0.0036054000590170034,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
ADCY4,MICU3,0.005506549664820439,Transport of small molecules,229886.22538651337,301,432,,,0.4809730369201952
